ID_ESTADO,D_DISTRITO,SECCION,ID_CASILLA,TIPO_CASILLA,EXT_CONTIGUA,TIPO_CANDIDATURA,CASILLA,ESTATUS_ACTA,ORDEN,LISTA_NOMINAL_CASILLA,ID_GRUPO,TIPO_RECUENTO,NUM_VOTOS_NULOS,NUM_VOTOS_CAN_NREG,NUMERO_VOTOS_VALIDOS,TOTAL_VOTOS,BOLETAS_INUTILIZADAS,PAN,PRI,PRD,PVEM,PT,MC,PANAL,PRI_PVEM,PRD_PT_MC,PRD_PT,PRD_MC,PT_MC,ID_MUNICIPIO,LISTA_NOMINAL,VOTOS_RESERVADOS,pan,pri,prd
24,6,972,19,C,0,1,1,6,192,743,4,2,12,0,405,417,NA,143,98,69,5,11,4,22,27,20,4,2,0,28,729,3,143,130,110
22,3,317,1,C,0,1,1,5,120,509,2,2,4,0,318,322,187,104,81,77,2,6,6,11,21,8,2,0,0,14,495,NA,104,104,99
15,19,4907,1,B,0,1,1,1,90,523,NA,NA,4,0,394,398,NA,96,116,82,4,8,8,9,40,28,1,2,0,105,509,NA,96,160,129
30,7,2574,1,B,0,1,2,1,383,406,NA,NA,4,0,270,274,NA,133,87,25,5,3,0,2,9,4,2,0,0,110,392,NA,133,101,34
9,9,5204,1,B,0,1,1,5,42,605,1,2,11,0,403,414,190,58,59,143,5,17,13,3,28,62,9,2,4,17,591,NA,58,92,250
11,6,1661,1,C,0,1,2,5,447,640,3,2,7,0,331,338,320,156,110,18,7,2,0,4,34,0,0,0,0,20,626,NA,156,151,20
14,4,3011,4,C,0,1,1,1,360,628,NA,NA,7,0,327,334,NA,89,127,18,7,6,13,13,42,9,1,1,1,120,614,NA,89,176,49
15,16,4791,3,C,0,1,1,5,337,626,4,2,9,0,317,326,294,49,96,86,3,8,6,7,30,23,6,3,0,105,612,NA,49,129,132
7,1,967,1,E,0,1,2,5,227,266,4,2,19,0,167,186,80,31,6,36,22,36,0,1,2,14,18,0,1,65,252,NA,31,30,105
9,10,5069,1,C,0,1,1,5,311,713,3,2,12,0,432,444,244,66,86,127,3,15,8,0,40,2,83,2,0,16,699,NA,66,129,237
18,3,102,1,B,0,1,1,1,86,743,NA,NA,7,0,419,426,NA,74,159,31,2,56,14,8,44,19,7,0,5,4,729,NA,74,205,132
17,5,77,1,C,0,1,2,1,127,613,NA,NA,9,0,365,374,NA,71,68,115,9,6,11,6,26,37,14,2,0,4,599,NA,71,103,185
15,5,239,2,C,0,1,1,1,129,596,NA,NA,6,1,370,376,NA,56,112,71,9,21,11,5,45,31,6,1,1,11,582,NA,56,166,142
15,21,3035,1,E,2,1,1,1,375,736,NA,NA,8,0,418,426,NA,86,143,83,6,7,3,8,48,26,5,2,1,58,722,NA,86,197,127
19,3,1805,1,C,0,1,1,5,401,560,2,2,2,0,383,385,176,206,60,55,5,12,1,22,12,10,0,0,0,47,546,NA,206,77,78
30,8,2598,1,B,0,1,2,5,417,500,2,3,6,0,354,360,140,112,82,93,4,7,7,6,19,22,2,0,0,113,486,NA,112,105,131
5,7,816,3,C,0,1,1,1,226,653,NA,NA,10,0,393,403,NA,130,148,45,2,6,0,18,26,10,6,0,2,30,639,NA,130,176,69
32,1,117,1,B,0,1,2,5,49,377,1,2,3,0,227,230,147,64,106,12,2,6,0,6,26,4,1,0,0,9,363,NA,64,134,23
9,17,797,1,C,0,1,1,1,155,720,NA,NA,14,1,454,468,NA,45,108,143,6,9,4,8,58,62,6,0,4,4,706,NA,45,172,228
19,2,144,1,C,0,1,1,5,330,717,2,3,8,0,392,400,309,169,103,39,9,15,6,10,32,7,0,1,1,6,703,NA,169,144,69
11,3,1414,3,C,0,1,1,5,379,670,4,2,13,0,384,397,277,194,90,30,4,1,1,14,40,6,4,0,0,20,656,NA,194,134,42
20,4,1539,1,C,0,1,2,1,244,644,NA,NA,19,0,363,382,NA,40,132,85,20,25,8,21,17,11,1,2,1,323,630,NA,40,169,133
12,4,123,2,C,0,1,1,5,260,599,4,2,10,0,272,282,317,33,63,66,3,6,22,3,23,45,3,5,0,1,585,NA,33,89,147
9,20,2406,1,B,0,1,1,1,276,695,NA,NA,9,0,441,450,NA,53,95,153,5,16,10,7,24,60,12,1,5,7,681,NA,53,124,257
13,7,1222,1,C,0,1,2,1,280,745,NA,NA,6,2,480,486,NA,92,133,113,5,12,10,22,25,55,7,4,0,61,731,NA,92,163,201
19,8,555,1,B,0,1,1,1,59,685,NA,NA,11,0,356,367,NA,133,90,47,1,14,7,18,20,21,4,1,0,26,671,NA,133,111,94
9,27,3664,2,C,0,1,1,1,178,583,NA,NA,1,1,366,367,NA,45,75,128,3,11,6,9,27,48,9,3,1,11,569,NA,45,105,206
15,27,2547,1,B,0,1,1,1,296,721,NA,NA,13,0,473,486,NA,93,204,49,7,44,4,16,35,10,10,0,1,55,707,NA,93,246,118
30,2,3614,1,C,0,1,1,1,312,725,NA,NA,8,0,493,501,NA,221,164,47,6,2,2,1,28,22,0,0,0,156,711,NA,221,198,73
8,7,287,1,B,0,1,1,1,114,676,NA,NA,8,0,332,340,NA,47,104,58,11,14,12,12,43,24,4,3,0,17,662,NA,47,158,115
9,5,3899,1,B,0,1,1,5,151,675,1,2,8,0,454,462,216,69,94,145,6,17,19,10,22,57,12,3,0,12,661,NA,69,122,253
11,5,1807,1,C,0,1,1,5,406,463,3,2,9,0,247,256,207,121,73,7,6,1,0,10,27,1,0,1,0,20,449,NA,121,106,10
11,1,2597,1,B,0,1,2,1,336,579,NA,NA,16,0,225,241,NA,144,40,9,8,2,1,9,11,1,0,0,0,33,565,NA,144,59,13
5,3,433,1,B,0,1,1,5,357,573,2,2,4,0,302,306,265,124,75,59,5,5,1,5,10,12,4,2,0,18,559,NA,124,90,83
15,36,4290,1,C,0,1,2,5,270,579,3,2,14,0,365,379,190,102,102,111,2,3,0,2,16,15,11,1,0,123,565,NA,102,120,141
2,7,523,1,B,0,1,1,1,252,702,NA,NA,5,0,279,284,NA,57,91,43,5,5,1,5,43,29,0,0,0,2,688,NA,57,139,78
30,6,2938,1,C,0,1,2,1,244,695,NA,NA,8,0,391,399,NA,196,87,47,3,6,4,4,23,17,3,0,1,125,681,NA,196,113,78
31,4,516,1,C,0,1,1,1,326,505,NA,NA,9,0,360,369,NA,113,122,57,3,7,4,7,28,14,3,2,0,50,491,NA,113,153,87
15,8,5553,1,B,0,1,1,1,216,744,NA,NA,9,0,550,559,NA,137,142,137,3,9,7,12,43,38,16,5,1,110,730,NA,137,188,213
19,2,123,3,C,0,1,1,5,254,629,4,3,9,0,282,291,339,75,114,29,6,6,6,12,25,6,1,0,2,6,615,NA,75,145,50
16,6,2544,1,S,0,1,1,5,482,764,4,2,6,0,492,498,266,138,124,113,2,8,12,6,41,44,3,1,0,111,0,NA,138,167,181
23,3,96,1,C,0,1,1,1,186,410,NA,NA,3,1,159,162,NA,35,31,51,2,3,3,1,13,15,2,1,1,1,396,NA,35,46,76
24,3,698,1,B,0,1,2,6,385,573,2,2,17,0,264,281,NA,109,99,10,1,6,5,5,18,7,3,0,1,24,559,1,109,118,32
32,4,1137,1,B,0,1,2,5,430,530,2,2,13,0,384,397,133,49,236,24,3,2,0,2,54,10,4,0,0,38,516,NA,49,293,40
20,4,1588,1,B,0,1,2,5,253,337,1,2,18,0,133,151,188,47,33,24,6,7,7,2,3,3,1,0,0,333,323,NA,47,42,42
28,2,998,1,B,0,1,1,5,128,655,1,2,6,0,331,337,318,98,127,44,7,4,2,7,21,17,4,0,0,32,641,NA,98,155,71
9,3,264,1,B,0,1,1,5,404,673,2,2,5,0,485,490,184,75,80,178,2,12,12,7,27,71,16,4,1,2,659,NA,75,109,294
15,26,5368,1,B,0,1,1,5,282,578,1,2,10,0,368,378,203,40,190,34,5,2,0,12,73,7,5,0,0,107,564,NA,40,268,48
29,1,488,1,B,0,1,2,1,371,559,NA,NA,9,0,331,340,NA,87,89,49,8,13,3,8,26,34,6,7,1,34,545,NA,87,123,113
9,26,3529,1,B,0,1,1,1,471,578,NA,NA,10,1,390,400,NA,78,59,121,3,29,2,7,29,47,9,3,2,10,564,NA,78,91,213
11,3,1292,1,C,0,1,1,5,80,649,2,2,7,0,414,421,230,213,121,31,3,5,3,8,24,4,1,0,1,20,635,NA,213,148,45
16,1,1309,1,B,0,1,1,5,376,495,2,3,5,0,246,251,244,39,83,69,4,3,0,3,25,16,3,1,0,56,481,NA,39,112,92
26,7,1240,1,B,0,1,1,1,260,321,NA,NA,4,0,204,208,NA,73,67,34,0,5,3,2,13,6,0,1,0,65,307,NA,73,80,49
25,5,796,1,B,0,1,1,1,102,718,NA,NA,3,0,525,528,NA,147,151,127,0,8,9,5,42,27,6,1,2,6,704,NA,147,193,180
15,13,1452,1,C,0,1,1,1,109,536,NA,NA,5,0,306,311,NA,44,100,83,2,7,0,8,34,23,3,2,0,34,522,NA,44,136,118
11,10,2265,1,C,0,1,1,1,78,696,NA,NA,9,0,448,457,NA,140,164,132,0,0,0,12,0,0,0,0,0,28,682,NA,140,164,132
9,14,3883,1,C,0,1,1,5,177,719,2,2,4,0,502,506,236,65,68,174,7,24,11,6,31,101,10,5,0,12,705,NA,65,106,325
20,3,60,2,C,0,1,2,5,16,655,3,2,2,0,426,428,227,37,152,130,7,4,12,8,33,32,8,1,2,7,641,NA,37,192,189
25,5,1260,1,B,0,1,1,5,480,620,2,2,9,0,249,258,362,34,116,28,5,9,4,7,32,12,2,0,0,6,606,NA,34,153,55
1,3,313,1,B,0,1,1,5,396,681,2,3,8,0,364,372,309,95,121,44,10,16,5,27,30,12,2,2,0,1,667,NA,95,161,81
20,6,907,1,E,0,1,2,5,130,492,4,2,15,0,154,169,323,29,22,73,4,8,1,0,5,4,7,1,0,149,478,NA,29,31,94
17,4,512,1,C,0,1,1,5,65,412,2,2,3,0,261,264,137,33,59,101,1,9,8,0,18,23,9,0,0,12,398,NA,33,78,150
30,7,440,1,B,0,1,2,1,39,593,NA,NA,11,0,368,379,NA,153,132,37,2,1,0,4,30,9,0,0,0,24,579,NA,153,164,47
15,18,2034,1,C,0,1,1,5,147,684,2,2,5,0,404,409,263,56,146,85,2,7,8,10,41,36,9,2,2,38,670,NA,56,189,149
30,4,4460,1,C,0,1,1,5,339,518,3,2,5,0,316,321,198,155,45,58,1,4,6,6,9,27,3,1,1,192,504,NA,155,55,100
18,1,325,1,B,0,1,1,5,194,465,1,2,1,0,253,254,140,76,82,34,3,10,3,2,19,15,9,0,0,11,451,NA,76,104,71
19,7,1637,1,C,0,1,1,5,360,448,4,2,3,0,254,257,192,87,60,45,4,18,6,3,15,13,1,2,0,40,434,NA,87,79,85
21,14,1873,1,C,0,1,1,1,354,647,NA,NA,9,0,399,408,NA,115,127,59,6,12,6,7,43,11,12,1,0,147,633,NA,115,176,101
2,7,129,1,B,0,1,2,5,101,558,1,2,8,0,266,274,284,68,67,69,6,9,3,5,30,3,5,1,0,1,544,NA,68,103,90
15,33,1952,1,B,0,1,1,5,336,610,1,2,5,0,403,408,201,73,179,55,7,3,25,4,33,18,3,1,2,35,596,NA,73,219,107
17,1,338,1,B,0,1,1,5,373,640,2,2,9,0,424,433,210,97,123,91,7,5,8,9,42,34,4,2,2,7,626,NA,97,172,146
18,3,52,1,C,0,1,1,5,5,562,3,2,8,1,305,313,250,66,124,44,1,11,7,4,23,17,4,2,1,2,548,NA,66,148,86
10,2,469,1,C,0,1,1,5,109,395,2,2,4,0,237,241,154,80,88,29,3,2,0,7,23,3,1,1,0,7,381,NA,80,114,36
2,6,849,1,C,0,1,1,5,223,547,3,2,5,0,259,264,286,89,61,44,2,10,2,10,24,13,2,1,1,4,533,NA,89,87,73
14,3,2818,1,C,0,1,2,5,420,555,2,2,8,0,342,350,205,156,140,4,2,2,19,6,12,1,0,0,0,112,541,NA,156,154,26
2,7,568,1,E,0,1,2,5,367,612,4,2,4,0,281,285,326,84,108,21,2,5,6,3,33,15,3,1,0,2,598,NA,84,143,51
30,2,3609,1,B,0,1,1,1,300,706,NA,NA,9,0,477,486,NA,246,121,54,12,5,0,2,28,8,0,1,0,156,692,NA,246,161,68
31,5,815,1,B,0,1,2,5,292,540,1,2,13,0,429,442,98,229,171,10,3,2,0,1,13,0,0,0,0,76,526,NA,229,187,12
18,2,658,1,C,0,1,1,5,111,465,3,2,10,1,314,324,141,26,106,86,6,10,6,19,25,28,0,1,0,17,451,NA,26,137,131
21,5,1755,3,C,0,1,1,1,232,655,NA,NA,6,0,374,380,NA,83,108,70,3,17,8,6,36,38,4,0,1,133,641,NA,83,147,138
2,3,126,1,E,1,1,1,5,242,731,5,2,12,0,366,378,354,106,111,73,6,9,3,9,27,20,2,0,0,1,717,NA,106,144,107
13,5,1271,1,B,0,1,1,5,187,528,1,2,1,0,352,353,165,51,109,109,5,6,6,8,25,24,6,3,0,63,514,NA,51,139,154
28,4,595,1,B,0,1,1,5,203,462,1,3,7,0,210,217,245,72,76,24,2,3,2,8,11,11,1,0,0,22,448,NA,72,89,41
13,6,852,6,C,0,1,2,5,143,742,4,3,6,0,405,411,334,73,128,77,4,4,3,20,38,47,8,3,0,47,728,NA,73,170,142
30,14,2488,1,B,0,1,1,6,360,536,1,2,3,0,355,358,NA,66,78,129,2,9,1,2,23,30,11,3,1,109,522,2,66,103,184
27,1,895,1,B,0,1,2,5,215,633,1,2,8,0,433,441,188,19,75,224,3,5,10,1,17,62,11,4,2,12,619,NA,19,95,318
2,1,581,1,C,0,1,2,1,229,485,NA,NA,3,0,296,299,NA,131,93,21,2,3,3,7,25,9,2,0,0,2,471,NA,131,120,38
8,4,1842,1,C,0,1,1,5,85,407,3,2,7,1,212,219,188,45,53,53,2,7,4,10,17,17,3,0,0,37,393,NA,45,72,84
15,12,2073,6,C,0,1,1,5,85,729,4,3,7,0,437,444,285,59,121,127,8,7,4,11,54,37,5,3,1,40,715,NA,59,183,184
29,3,303,1,C,0,1,2,5,204,450,2,2,7,1,279,286,163,81,85,47,2,4,3,14,26,14,2,0,0,21,436,NA,81,113,70
23,3,653,1,B,0,1,1,5,385,637,2,2,2,0,386,388,248,150,61,123,2,3,6,10,12,17,0,1,1,1,623,NA,150,75,151
30,8,1970,2,C,0,1,1,5,252,730,5,2,6,0,483,489,271,106,66,163,8,17,16,10,17,64,10,3,3,89,716,NA,106,91,276
11,6,1624,1,C,0,1,1,5,275,498,2,2,18,0,277,295,201,107,100,14,3,6,4,8,32,3,0,0,0,20,484,NA,107,135,27
25,8,2751,1,B,0,1,1,1,234,743,NA,NA,9,0,472,481,NA,86,173,91,7,15,10,10,47,26,5,0,2,12,729,NA,86,227,149
15,38,1271,1,B,0,1,1,1,113,722,NA,NA,7,1,399,406,NA,45,120,98,4,4,1,13,66,38,7,2,0,32,708,NA,45,190,150
31,5,242,1,C,0,1,2,6,165,714,2,2,16,1,544,560,NA,211,207,74,0,3,3,3,35,6,0,1,0,48,700,1,211,242,87
2,8,1357,1,C,0,1,1,5,429,677,3,3,8,0,325,333,342,43,109,80,5,6,15,6,32,22,7,0,0,4,663,NA,43,146,130
15,39,1121,2,C,0,1,1,5,36,696,3,3,6,0,427,433,260,40,120,142,5,8,13,11,40,30,13,4,1,30,682,NA,40,165,211
14,19,364,1,B,0,1,1,5,79,626,1,2,5,0,423,428,198,158,125,58,3,5,20,10,26,12,2,4,0,23,612,NA,158,154,101
21,6,1548,2,C,0,1,1,5,352,578,3,2,3,0,422,425,152,124,51,104,4,24,13,9,27,53,10,2,1,115,564,NA,124,82,207
19,3,493,4,C,0,1,1,5,272,736,4,2,7,0,301,308,428,113,87,32,3,16,4,9,18,12,4,1,2,21,722,NA,113,108,71
19,1,2064,2,C,0,1,1,5,399,613,3,2,12,0,312,324,285,147,66,36,3,11,7,9,6,22,4,1,0,48,599,NA,147,75,81
13,3,1005,1,B,0,1,2,1,378,493,NA,NA,6,0,239,245,NA,25,121,42,6,10,1,2,21,11,0,0,0,50,479,NA,25,148,64
32,4,1051,1,B,0,1,2,5,338,497,2,2,9,0,241,250,247,45,87,25,11,11,1,7,31,14,8,1,0,36,483,NA,45,129,60
25,1,3036,1,B,0,1,2,5,369,80,2,2,0,0,33,33,0,8,22,1,1,1,0,0,0,0,0,0,0,13,66,NA,8,23,2
25,4,2382,1,B,0,1,1,1,316,234,NA,NA,6,0,149,155,NA,15,52,36,1,3,4,4,21,9,3,1,0,11,220,NA,15,74,56
16,2,1977,4,E,2,1,2,1,495,612,NA,NA,9,0,267,276,NA,43,115,39,9,2,3,10,34,12,0,0,0,89,598,NA,43,158,56
2,6,754,1,B,0,1,1,5,35,473,1,2,4,0,190,194,279,48,55,34,2,4,2,4,20,19,2,0,0,4,459,NA,48,77,61
30,19,3351,1,C,0,1,1,5,216,535,3,2,5,1,255,260,275,88,59,56,2,4,6,5,11,18,3,1,1,142,521,NA,88,72,89
14,16,2577,2,C,0,1,1,5,184,578,3,2,11,0,380,391,186,108,122,34,5,6,21,11,48,18,2,2,3,99,564,NA,108,175,86
27,4,255,1,C,0,1,1,5,88,677,2,2,4,0,470,474,203,41,98,210,5,5,15,6,26,54,9,1,0,4,663,NA,41,129,294
18,3,367,1,B,0,1,2,5,362,578,2,2,9,0,285,294,284,70,118,34,7,7,3,3,27,10,5,1,0,12,564,NA,70,152,60
16,6,502,1,C,0,1,1,5,128,655,3,2,8,0,367,375,290,83,152,49,7,6,3,9,39,14,4,1,0,34,641,NA,83,198,77
7,11,55,1,C,0,1,2,1,5,412,NA,NA,11,0,257,268,NA,27,34,61,83,16,2,2,12,10,8,1,1,6,398,NA,27,129,99
26,7,1280,1,C,0,1,2,1,364,613,NA,NA,4,0,378,382,NA,168,133,77,0,0,0,0,0,0,0,0,0,65,599,NA,168,133,77
7,10,1898,2,C,0,1,2,5,422,616,4,2,30,0,384,414,202,68,48,72,88,14,6,22,20,28,11,4,3,109,602,NA,68,156,138
22,2,6,1,B,0,1,2,5,12,428,1,2,11,0,276,287,141,81,133,11,6,3,4,3,33,1,1,0,0,1,414,NA,81,172,20
8,1,2838,1,B,0,1,1,5,563,747,2,2,7,0,393,400,347,98,92,90,9,15,11,13,27,36,2,0,0,37,733,NA,98,128,154
9,9,5509,1,C,0,1,1,1,439,585,NA,NA,11,1,372,383,NA,76,79,108,5,7,13,8,20,47,4,3,1,17,571,NA,76,104,183
2,2,393,1,B,0,1,1,5,187,534,1,2,10,0,296,306,205,102,90,45,0,0,6,6,34,11,1,1,0,2,520,NA,102,124,64
32,4,768,1,C,0,1,2,1,242,694,NA,NA,6,1,364,370,NA,48,133,48,5,34,4,11,40,32,6,1,1,24,680,NA,48,178,126
9,25,4153,1,C,0,1,1,5,331,747,3,2,11,0,480,491,265,36,74,172,2,20,8,8,41,98,13,3,5,13,733,NA,36,117,319
21,7,13,1,C,0,1,2,1,39,643,NA,NA,7,0,366,373,NA,83,121,51,5,12,7,9,39,26,12,1,0,1,629,NA,83,165,109
29,1,36,2,C,0,1,1,5,67,671,3,2,9,1,408,417,249,65,109,112,6,13,12,16,37,29,2,6,0,3,657,NA,65,152,174
31,3,1075,1,B,0,1,1,1,528,663,NA,NA,6,0,475,481,NA,127,147,112,7,12,8,14,28,15,3,1,1,50,649,NA,127,182,152
31,5,995,1,B,0,1,1,5,421,735,2,2,11,0,508,519,213,203,165,57,4,0,4,9,36,21,5,3,1,101,721,NA,203,205,91
13,5,156,1,C,0,1,2,5,14,579,2,2,10,0,406,416,164,74,156,68,2,2,6,24,38,26,6,3,1,9,565,NA,74,196,112
9,21,3154,1,C,0,1,1,5,113,579,2,2,3,0,354,357,218,23,59,127,2,9,8,6,25,72,13,9,1,9,565,NA,23,86,239
9,15,4282,1,C,0,1,1,1,29,639,NA,NA,19,1,422,441,NA,106,90,122,5,18,12,5,29,25,9,0,0,14,625,NA,106,124,186
14,9,1236,2,C,0,1,1,1,148,594,NA,NA,10,0,382,392,NA,112,135,30,3,9,23,10,45,11,1,2,1,41,580,NA,112,183,77
25,1,3051,1,B,0,1,2,1,382,386,NA,NA,12,0,215,227,NA,51,120,19,3,2,2,6,10,1,1,0,0,13,372,NA,51,133,25
16,12,63,1,B,0,1,1,5,37,610,1,2,7,0,208,215,394,40,74,43,3,2,2,5,20,11,5,3,0,6,596,NA,40,97,66
20,8,477,1,B,0,1,1,5,38,582,1,2,5,0,364,369,203,67,115,84,1,7,16,11,29,30,2,1,1,66,568,NA,67,145,141
3,2,300,1,B,0,1,1,6,204,658,1,2,13,0,331,344,NA,77,118,55,2,7,5,3,24,29,8,2,1,4,644,5,77,144,107
3,1,253,3,E,1,1,2,5,308,744,4,2,3,0,367,370,374,102,111,55,5,8,4,16,40,20,3,2,1,3,730,NA,102,156,93
31,3,367,1,B,0,1,1,1,126,490,NA,NA,9,0,356,365,NA,184,95,43,0,4,3,7,16,3,1,0,0,50,476,NA,184,111,54
15,34,5303,1,C,0,1,1,1,193,696,NA,NA,7,0,454,461,NA,122,175,67,5,7,3,12,42,16,4,1,0,107,682,NA,122,222,98
9,16,3344,1,C,0,1,1,1,376,658,NA,NA,9,0,363,372,NA,65,70,113,4,10,2,3,21,55,15,4,1,10,644,NA,65,95,200
15,7,734,1,C,0,1,1,5,118,699,2,2,7,0,468,475,226,93,146,83,9,14,9,6,68,36,2,1,1,25,685,NA,93,223,146
21,11,1186,1,C,0,1,1,5,195,583,2,2,3,2,425,428,155,179,73,100,0,16,8,6,11,25,2,3,0,115,569,NA,179,84,154
20,10,1531,1,B,0,1,2,1,257,746,NA,NA,13,0,532,545,NA,102,157,176,24,13,18,5,18,16,3,0,0,322,732,NA,102,199,226
15,36,4606,1,C,0,1,2,5,390,546,3,2,13,1,386,399,150,94,153,64,4,7,6,3,31,13,9,1,0,98,532,NA,94,188,100
14,2,1760,1,E,0,1,2,1,206,625,NA,NA,7,0,354,361,NA,148,148,7,3,3,6,6,28,4,1,0,0,55,611,NA,148,179,21
26,5,550,1,C,0,1,1,1,214,406,NA,NA,8,0,222,230,NA,85,53,42,1,5,4,8,13,9,1,0,1,49,392,NA,85,67,62
11,1,2590,1,B,0,1,2,5,322,706,2,2,30,0,307,337,368,126,79,29,13,5,1,31,19,1,2,0,1,33,692,NA,126,111,39
15,1,4158,1,B,0,1,1,1,406,652,NA,NA,5,0,538,543,NA,241,213,32,1,3,0,8,33,7,0,0,0,80,638,NA,241,247,42
30,14,2467,1,C,0,1,1,5,320,517,3,2,8,1,350,358,159,43,123,105,3,5,3,6,25,29,5,1,1,109,503,NA,43,151,149
17,4,692,1,B,0,1,2,6,253,763,1,2,28,0,542,570,NA,65,244,137,5,7,17,8,25,25,4,3,2,21,749,1,65,274,195
15,33,1039,1,C,0,1,1,1,196,651,NA,NA,7,0,368,375,NA,39,106,72,6,8,25,6,53,42,7,3,1,26,637,NA,39,165,158
9,19,2729,1,B,0,1,1,1,237,687,NA,NA,9,0,429,438,NA,38,55,145,5,11,12,10,24,100,19,8,2,7,673,NA,38,84,297
28,3,711,1,E,0,1,2,1,167,258,NA,NA,1,0,181,182,NA,57,109,7,0,1,1,0,6,0,0,0,0,23,244,NA,57,115,9
9,10,5031,1,B,0,1,1,6,220,589,1,2,9,1,403,412,NA,108,64,127,1,8,6,9,27,38,10,3,1,16,575,1,108,92,193
15,4,777,1,B,0,1,1,5,45,628,1,2,2,1,434,436,193,92,114,104,2,8,5,29,38,33,5,2,1,25,614,NA,92,154,158
15,19,5004,1,B,0,1,1,5,234,703,1,2,7,0,481,488,195,109,136,112,4,13,6,15,34,43,8,0,1,105,689,NA,109,174,183
26,5,414,2,C,0,1,1,6,6,579,3,2,16,0,283,299,NA,141,66,31,1,6,2,2,25,6,2,1,0,49,565,2,141,92,48
21,13,2301,1,B,0,1,2,5,370,577,2,2,14,0,261,275,304,93,113,6,1,4,2,3,35,2,0,2,0,188,563,NA,93,149,16
21,1,2384,1,E,0,1,2,5,417,615,4,2,29,0,419,448,167,161,134,40,3,17,2,2,46,9,2,3,0,197,601,NA,161,183,73
31,3,610,1,B,0,1,1,1,390,673,NA,NA,5,0,404,409,NA,174,118,31,4,3,4,5,37,28,0,0,0,50,659,NA,174,159,66
20,10,1525,1,C,0,1,2,1,246,570,NA,NA,13,0,383,396,NA,46,116,161,12,6,2,3,21,7,8,1,0,322,556,NA,46,149,185
15,37,5612,1,B,0,1,1,6,366,740,2,2,6,0,430,436,NA,59,124,103,2,9,10,14,51,47,4,7,0,110,726,1,59,177,180
6,1,100,1,C,0,1,2,5,227,637,3,2,8,0,430,438,199,183,166,41,2,13,5,2,11,5,1,1,0,2,621,NA,183,179,66
15,26,5387,1,B,0,1,1,5,336,688,1,2,19,0,436,455,233,86,176,66,3,5,1,16,51,24,4,4,0,107,674,NA,86,230,104
19,7,1070,1,B,0,1,1,1,108,527,NA,NA,3,0,367,370,NA,198,75,56,5,8,1,3,4,13,4,0,0,40,513,NA,198,84,82
30,17,4016,1,B,0,1,2,1,457,546,NA,NA,10,0,346,356,NA,151,114,11,6,4,0,4,53,3,0,0,0,180,532,NA,151,173,18
12,1,1402,1,B,0,1,2,1,308,635,NA,NA,18,0,353,371,NA,77,186,89,0,0,0,1,0,0,0,0,0,33,621,NA,77,186,89
15,31,3514,1,B,0,1,1,5,74,723,1,2,11,0,438,449,273,51,102,148,2,14,11,7,49,45,8,1,0,60,709,NA,51,153,227
22,4,303,1,B,0,1,1,5,165,751,1,2,10,0,478,488,295,176,140,88,4,3,11,7,15,30,3,1,0,14,737,NA,176,159,136
12,6,397,1,B,0,1,2,1,19,356,NA,NA,8,0,275,283,NA,15,53,130,1,51,3,1,3,5,3,8,2,2,342,NA,15,57,202
10,1,1131,1,E,0,1,2,5,431,178,4,2,1,0,98,99,79,9,77,1,0,3,0,0,8,0,0,0,0,27,164,NA,9,85,4
8,4,2076,1,B,0,1,1,5,170,682,2,2,10,0,271,281,401,49,98,38,8,12,5,12,28,16,4,0,1,37,668,NA,49,134,76
30,11,812,1,B,0,1,1,1,94,729,NA,NA,8,1,489,497,NA,135,83,170,1,1,10,6,30,39,10,1,2,41,715,NA,135,114,233
11,4,878,11,C,0,1,1,1,301,761,NA,NA,9,0,442,451,NA,125,165,71,10,7,6,24,21,12,0,0,1,15,747,NA,125,196,97
3,1,252,3,E,2,1,2,1,286,627,NA,NA,8,0,337,345,NA,82,90,60,5,7,10,8,33,32,5,2,3,3,613,NA,82,128,119
11,6,1543,1,B,0,1,1,5,91,422,1,2,9,0,256,265,157,106,76,18,6,3,1,16,22,5,2,0,1,20,408,NA,106,104,30
8,7,1209,1,B,0,1,2,1,346,184,NA,NA,3,0,108,111,NA,18,52,14,3,4,0,4,7,2,4,0,0,31,170,NA,18,62,24
25,1,2013,1,B,0,1,2,5,237,398,1,2,6,0,264,270,128,127,111,6,2,3,0,1,14,0,0,0,0,10,384,NA,127,127,9
4,1,30,1,B,0,1,1,1,69,396,NA,NA,3,3,304,307,NA,71,95,67,3,2,15,8,14,24,0,1,1,1,382,NA,71,112,110
32,1,1303,1,C,0,1,1,1,494,437,NA,NA,3,0,244,247,NA,91,79,32,5,6,3,7,16,5,0,0,0,42,423,NA,91,100,46
2,6,945,1,C,0,1,1,5,337,450,3,2,7,0,205,212,238,54,59,38,1,4,3,14,18,11,2,0,1,4,436,NA,54,78,59
8,7,241,2,C,0,1,1,1,61,680,NA,NA,8,0,340,348,NA,58,157,52,9,4,7,12,27,10,4,0,0,13,666,NA,58,193,77
19,2,141,1,B,0,1,1,5,308,721,1,3,4,0,414,418,303,160,114,56,5,22,3,13,26,11,4,0,0,6,707,NA,160,145,96
10,3,68,1,C,0,1,1,1,74,464,NA,NA,7,0,299,306,NA,58,137,32,3,12,3,6,31,17,0,0,0,4,450,NA,58,171,64
