clave,turno,tipo,mun,esp_3,esp_6
09PPR0965U,MATUTINO,PARTICULAR,23,611.28,597.8
09PPR0966T,MATUTINO,PARTICULAR,24,673.16,649.02
09PPR0967S,MATUTINO,PARTICULAR,20,529.51,625.98
09PPR0968R,MATUTINO,PARTICULAR,20,619.15,654.27
09PPR0970F,MATUTINO,PARTICULAR,13,697.58,595.06
09PPR0971E,MATUTINO,PARTICULAR,16,587.94,701.23
09PPR0973C,MATUTINO,PARTICULAR,18,620.86,571.99
09PPR0974B,MATUTINO,PARTICULAR,23,696.81,677.87
09PPR0976Z,MATUTINO,PARTICULAR,23,690.22,663.76
09PPR0977Z,MATUTINO,PARTICULAR,23,839.72,660.16
09PPR0978Y,MATUTINO,PARTICULAR,22,680.38,660.5
09PPR0979X,MATUTINO,PARTICULAR,16,646.91,642.64
09PPR0981L,MATUTINO,PARTICULAR,13,591.73,647.62
09PPR0982K,MATUTINO,PARTICULAR,3,676.66,693.75
09PPR0984I,MATUTINO,PARTICULAR,16,608.17,614.67
09PPR0985H,MATUTINO,PARTICULAR,16,635.88,610.84
09PPR0986G,MATUTINO,PARTICULAR,16,623.65,604.37
09PPR0987F,MATUTINO,PARTICULAR,27,613.36,591.06
09PPR0988E,MATUTINO,PARTICULAR,16,626.75,642.01
09PPR0990T,MATUTINO,PARTICULAR,24,593.98,606.51
09PPR0991S,MATUTINO,PARTICULAR,3,637.79,641.99
09PPR0993Q,MATUTINO,PARTICULAR,18,628.47,640.29
09PPR0994P,MATUTINO,PARTICULAR,28,592.01,656.75
09PPR0995O,MATUTINO,PARTICULAR,16,582.3,568.19
09PPR0996N,MATUTINO,PARTICULAR,16,700.83,552.97
09PPR0998L,MATUTINO,PARTICULAR,17,641.61,603.56
09PPR0999K,MATUTINO,PARTICULAR,21,725.82,654.64
09PPR1000Z,MATUTINO,PARTICULAR,15,640.03,581.92
09PPR1001Z,MATUTINO,PARTICULAR,22,705.14,632.67
09PPR1002Y,MATUTINO,PARTICULAR,23,633.53,640.24
09PPR1003X,MATUTINO,PARTICULAR,3,618.9,641.27
09PPR1004W,MATUTINO,PARTICULAR,3,587.83,626.78
09PPR1005V,MATUTINO,PARTICULAR,24,625.26,636.24
09PPR1006U,MATUTINO,PARTICULAR,16,664.23,617.19
09PPR1008S,MATUTINO,PARTICULAR,16,681.3,655.73
09PPR1009R,MATUTINO,PARTICULAR,16,586.49,578.84
09PPR1011F,MATUTINO,PARTICULAR,21,614.09,645.88
09PPR1012E,MATUTINO,PARTICULAR,16,606.35,668.65
09PPR1014C,MATUTINO,PARTICULAR,26,596.94,564.26
09PPR1015B,MATUTINO,PARTICULAR,24,619.02,578.84
09PPR1016A,MATUTINO,PARTICULAR,21,659.68,705.49
09PPR1017Z,MATUTINO,PARTICULAR,17,667.84,628.68
09PPR1018Z,MATUTINO,PARTICULAR,18,652.54,623.41
09PPR1019Y,MATUTINO,PARTICULAR,18,650.2,656.1
09PPR1022L,MATUTINO,PARTICULAR,18,571.3,625.91
09PPR1023K,MATUTINO,PARTICULAR,18,555.97,595.38
09PPR1024J,MATUTINO,PARTICULAR,18,622.96,626.27
09PPR1025I,MATUTINO,PARTICULAR,16,602.15,631.43
09PPR1027G,MATUTINO,PARTICULAR,23,612.24,597.63
09PPR1028F,MATUTINO,PARTICULAR,3,650.05,510.49
09PPR1029E,MATUTINO,PARTICULAR,3,618.7,599.01
09PPR1030U,MATUTINO,PARTICULAR,3,554.89,596.76
09PPR1031T,MATUTINO,PARTICULAR,22,614.01,591.06
09PPR1032S,MATUTINO,PARTICULAR,22,638.82,642.63
09PPR1033R,MATUTINO,PARTICULAR,25,650.62,630.42
09PPR1035P,MATUTINO,PARTICULAR,21,647.37,669
09PPR1036O,MATUTINO,PARTICULAR,25,730.68,616.61
09PPR1037N,MATUTINO,PARTICULAR,18,583.65,611.52
09PPR1038M,MATUTINO,PARTICULAR,23,721.42,693.89
09PPR1039L,MATUTINO,PARTICULAR,18,677.51,638.41
09PPR1042Z,MATUTINO,PARTICULAR,18,638.95,605.58
09PPR1043Y,MATUTINO,PARTICULAR,16,704.87,740.42
09PPR1047U,MATUTINO,PARTICULAR,18,608.44,647.25
09PPR1048T,MATUTINO,PARTICULAR,18,663.1,614.89
09PPR1050H,MATUTINO,PARTICULAR,3,734.45,686.98
09PPR1051G,MATUTINO,PARTICULAR,18,649.82,648.74
09PPR1052F,MATUTINO,PARTICULAR,23,681.13,637.96
09PPR1055C,MATUTINO,PARTICULAR,18,568.69,602.89
09PPR1056B,MATUTINO,PARTICULAR,16,620.24,659.52
09PPR1058Z,MATUTINO,PARTICULAR,17,664.58,647.91
09PPR1059Z,MATUTINO,PARTICULAR,27,562.09,570.81
09PPR1060O,MATUTINO,PARTICULAR,26,664.64,624.32
09PPR1062M,MATUTINO,PARTICULAR,18,590.91,491.07
09PPR1063L,MATUTINO,PARTICULAR,16,643.86,595.52
09PPR1064K,MATUTINO,PARTICULAR,16,646.88,596.63
09PPR1065J,MATUTINO,PARTICULAR,16,622.7,479.69
09PPR1070V,MATUTINO,PARTICULAR,25,634.23,492.18
09PPR1072T,MATUTINO,PARTICULAR,16,653.55,645.33
09PPR1073S,MATUTINO,PARTICULAR,3,632.36,586.91
09PPR1075Q,MATUTINO,PARTICULAR,26,607.79,628.84
09PPR1077O,MATUTINO,PARTICULAR,15,645.46,679.49
09PPR1079M,MATUTINO,PARTICULAR,27,540.29,579.75
09PPR1080B,MATUTINO,PARTICULAR,3,654.75,651.75
09PPR1082Z,MATUTINO,PARTICULAR,22,646.44,638.86
09PPR1083Z,MATUTINO,PARTICULAR,18,628.64,645.77
09PPR1086W,MATUTINO,PARTICULAR,17,684.2,607.82
09PPR1087V,MATUTINO,PARTICULAR,24,576.83,621.61
09PPR1088U,MATUTINO,PARTICULAR,25,622.78,669.95
09PPR1089T,MATUTINO,PARTICULAR,15,625.06,573.19
09PPR1090I,MATUTINO,PARTICULAR,18,650.56,580.83
09PPR1091H,MATUTINO,PARTICULAR,18,663.05,647.01
09PPR1092G,MATUTINO,PARTICULAR,18,651.45,544.69
09PPR1094E,MATUTINO,PARTICULAR,28,586.93,573.28
09PPR1097B,MATUTINO,PARTICULAR,16,704.75,679.78
09PPR1098A,MATUTINO,PARTICULAR,18,722.54,626.75
09PPR1099Z,MATUTINO,PARTICULAR,18,594.64,600.03
09PPR1100Z,MATUTINO,PARTICULAR,18,579.8,572.69
09PPR1101Y,MATUTINO,PARTICULAR,18,727.82,652.19
09PPR1103W,MATUTINO,PARTICULAR,16,553.45,577.8
09PPR1105U,MATUTINO,PARTICULAR,16,750.02,729.22
09PPR1107S,MATUTINO,PARTICULAR,16,643.9,639.9
09PPR1108R,MATUTINO,PARTICULAR,28,504.25,558.69
09PPR1111E,MATUTINO,PARTICULAR,3,606.95,605.42
09PPR1112D,MATUTINO,PARTICULAR,23,731.13,645.51
09PPR1113C,MATUTINO,PARTICULAR,18,661.95,674.64
09PPR1114B,MATUTINO,PARTICULAR,18,628.12,624.02
09PPR1115A,MATUTINO,PARTICULAR,18,689.8,610.69
09PPR1116Z,MATUTINO,PARTICULAR,17,835.62,731.06
09PPR1119X,MATUTINO,PARTICULAR,13,667.16,621.46
09PPR1121L,MATUTINO,PARTICULAR,25,644.55,605.34
09PPR1122K,MATUTINO,PARTICULAR,25,589.4,581.17
09PPR1125H,MATUTINO,PARTICULAR,16,565.97,586.26
09PPR1128E,MATUTINO,PARTICULAR,18,430.57,620.06
09PPR1129D,MATUTINO,PARTICULAR,18,620.24,675.75
09PPR1130T,MATUTINO,PARTICULAR,21,586.72,600.19
09PPR1131S,MATUTINO,PARTICULAR,16,686.6,618.01
09PPR1132R,MATUTINO,PARTICULAR,27,598.96,586.75
09PPR1133Q,MATUTINO,PARTICULAR,18,625.32,602.92
09PPR1135O,MATUTINO,PARTICULAR,23,668.8,638.65
09PPR1136N,MATUTINO,PARTICULAR,18,749,690.48
09PPR1137M,MATUTINO,PARTICULAR,17,671.19,616.13
09PPR1138L,MATUTINO,PARTICULAR,18,578.39,620.23
09PPR1139K,MATUTINO,PARTICULAR,18,587.6,662.61
09PPR1140Z,MATUTINO,PARTICULAR,24,644.11,699.3
09PPR1141Z,MATUTINO,PARTICULAR,22,677.66,631.9
09PPR1142Y,MATUTINO,PARTICULAR,18,737.66,754.05
09PPR1144W,MATUTINO,PARTICULAR,20,630.5,623.37
09PPR1145V,MATUTINO,PARTICULAR,18,661.46,622.67
09PPR1146U,MATUTINO,PARTICULAR,18,575,634.53
09PPR1147T,MATUTINO,PARTICULAR,18,609.55,613.83
09PPR1148S,MATUTINO,PARTICULAR,17,596.01,610.39
09PPR1149R,MATUTINO,PARTICULAR,24,618.65,585.12
09PPR1151F,MATUTINO,PARTICULAR,24,763.71,657.81
09PPR1152E,MATUTINO,PARTICULAR,16,656.13,664.32
09PPR1153D,MATUTINO,PARTICULAR,21,630.26,707.83
09PPR1154C,MATUTINO,PARTICULAR,25,611.38,620.64
09PPR1155B,MATUTINO,PARTICULAR,26,613.51,645.84
09PPR1156A,MATUTINO,PARTICULAR,13,715,658.04
09PPR1157Z,MATUTINO,PARTICULAR,27,664.9,642.5
09PPR1159Y,MATUTINO,PARTICULAR,13,591.84,612.13
09PPR1160N,MATUTINO,PARTICULAR,27,542.46,548.45
09PPR1161M,MATUTINO,PARTICULAR,27,609.94,563.06
09PPR1165I,MATUTINO,PARTICULAR,18,644.44,601.12
09PPR1166H,MATUTINO,PARTICULAR,17,630.44,584.81
09PPR1167G,MATUTINO,PARTICULAR,16,642.66,676.97
09PPR1168F,MATUTINO,PARTICULAR,16,621.45,676.59
09PPR1171T,MATUTINO,PARTICULAR,23,603.19,670.41
09PPR1172S,MATUTINO,PARTICULAR,26,570.92,626.35
09PPR1174Q,MATUTINO,PARTICULAR,16,609.62,663.95
09PPR1175P,MATUTINO,PARTICULAR,21,722.9,667.25
09PPR1177N,MATUTINO,PARTICULAR,18,622.69,682.28
09PPR1178M,MATUTINO,PARTICULAR,17,663.02,687.93
09PPR1179L,MATUTINO,PARTICULAR,17,685.28,621.18
09PPR1180A,MATUTINO,PARTICULAR,21,610.26,603.28
09PPR1181Z,MATUTINO,PARTICULAR,24,688.34,640.91
09PPR1182Z,MATUTINO,PARTICULAR,3,601.21,615.4
09PPR1184X,MATUTINO,PARTICULAR,13,606.86,590.78
09PPR1186V,MATUTINO,PARTICULAR,28,656.91,642.66
09PPR1187U,MATUTINO,PARTICULAR,16,678.34,646.98
09PPR1189S,MATUTINO,PARTICULAR,24,611.19,670.26
09PPR1190H,MATUTINO,PARTICULAR,28,619.13,731.91
09PPR1192F,MATUTINO,PARTICULAR,16,638.41,610.61
09PPR1193E,MATUTINO,PARTICULAR,23,661.59,630.98
09PPR1194D,MATUTINO,PARTICULAR,3,637.68,621.6
09PPR1195C,MATUTINO,PARTICULAR,22,630.51,660.41
09PPR1196B,MATUTINO,PARTICULAR,23,570.15,650.77
09PPR1197A,MATUTINO,PARTICULAR,13,658.27,706.41
09PPR1198Z,MATUTINO,PARTICULAR,26,582.72,554.57
09PPR1199Z,MATUTINO,PARTICULAR,15,624,610.79
09PPR1201X,MATUTINO,PARTICULAR,15,692.57,623.17
09PPR1202W,MATUTINO,PARTICULAR,28,601.81,637.28
09PPR1204U,MATUTINO,PARTICULAR,3,684.99,639
09PPR1205T,MATUTINO,PARTICULAR,16,730.28,695.61
09PPR1206S,MATUTINO,PARTICULAR,18,688.26,574.83
09PPR1207R,MATUTINO,PARTICULAR,18,581.53,584.83
09PPR1209P,MATUTINO,PARTICULAR,27,646.1,634.19
09PPR1210E,MATUTINO,PARTICULAR,16,670,638.61
09PPR1211D,MATUTINO,PARTICULAR,16,664.25,687.9
09PPR1212C,MATUTINO,PARTICULAR,16,645.31,602.67
09PPR1213B,MATUTINO,PARTICULAR,16,614.81,659.07
09PPR1215Z,MATUTINO,PARTICULAR,23,675.15,644.99
09PPR1216Z,MATUTINO,PARTICULAR,18,624.99,636.85
09PPR1217Y,MATUTINO,PARTICULAR,21,626.01,585.56
09PPR1218X,MATUTINO,PARTICULAR,18,655.76,652.27
09PPR1219W,MATUTINO,PARTICULAR,17,590.57,692.99
09PPR1220L,MATUTINO,PARTICULAR,3,725.47,684.91
09PPR1221K,MATUTINO,PARTICULAR,28,745.24,783.62
09PPR1222J,MATUTINO,PARTICULAR,17,663.13,665.03
09PPR1223I,MATUTINO,PARTICULAR,27,648.55,604.19
09PPR1224H,MATUTINO,PARTICULAR,13,611.21,664.32
09PPR1225G,MATUTINO,PARTICULAR,17,667.77,636.57
09PPR1226F,MATUTINO,PARTICULAR,24,652.68,681.54
09PPR1229C,MATUTINO,PARTICULAR,18,659.05,700.39
09PPR1231R,MATUTINO,PARTICULAR,23,556.71,643.37
09PPR1233P,MATUTINO,PARTICULAR,16,516.11,525.07
09PPR1234O,MATUTINO,PARTICULAR,28,586.84,640.22
09PPR1235N,MATUTINO,PARTICULAR,25,634.63,658.49
09PPR1236M,MATUTINO,PARTICULAR,23,691.28,702.34
09PPR1237L,MATUTINO,PARTICULAR,3,651.84,616.62
09PPR1238K,MATUTINO,PARTICULAR,23,621.07,662.87
09PPR1239J,MATUTINO,PARTICULAR,3,624.12,638.09
09PPR1240Z,MATUTINO,PARTICULAR,23,595.14,674.55
09PPR1242X,MATUTINO,PARTICULAR,21,587.13,540.1
09PPR1243W,MATUTINO,PARTICULAR,22,656.57,670.92
09PPR1246T,MATUTINO,PARTICULAR,16,662.58,590.32
09PPR1250F,MATUTINO,PARTICULAR,16,427.4,366.73
09PPR1252D,MATUTINO,PARTICULAR,18,708.58,686.53
09PPR1253C,MATUTINO,PARTICULAR,17,639.4,598.91
09PPR1254B,MATUTINO,PARTICULAR,20,650.95,653.23
09PPR1255A,MATUTINO,PARTICULAR,23,737.27,689.89
09PPR1256Z,MATUTINO,PARTICULAR,22,630.79,646.99
09PPR1257Z,MATUTINO,PARTICULAR,23,543.51,651.55
09PPR1259X,MATUTINO,PARTICULAR,23,643.03,671.28
09PPR1260M,MATUTINO,PARTICULAR,25,637.02,655.75
09PPR1262K,MATUTINO,PARTICULAR,15,690.99,693.36
09PPR1263J,MATUTINO,PARTICULAR,25,668.67,694.24
09PPR1264I,MATUTINO,PARTICULAR,16,691.69,654.8
09PPR1265H,MATUTINO,PARTICULAR,16,621.11,623.56
09PPR1266G,MATUTINO,PARTICULAR,16,665.26,645.46
09PPR1267F,MATUTINO,PARTICULAR,18,635.33,640.56
09PPR1268E,MATUTINO,PARTICULAR,18,657.45,661.8
09PPR1269D,MATUTINO,PARTICULAR,20,613.19,666.43
09PPR1271S,MATUTINO,PARTICULAR,21,732.54,675.22
09PPR1272R,MATUTINO,PARTICULAR,28,635.68,677.5
09PPR1273Q,MATUTINO,PARTICULAR,16,628.07,648.68
09PPR1274P,MATUTINO,PARTICULAR,16,587.8,538.17
09PPR1276N,MATUTINO,PARTICULAR,20,646.27,659.56
09PPR1277M,MATUTINO,PARTICULAR,18,674.6,657.84
09PPR1278L,MATUTINO,PARTICULAR,18,674.81,638.79
09PPR1280Z,MATUTINO,PARTICULAR,18,626.86,622.23
09PPR1281Z,MATUTINO,PARTICULAR,18,567.44,649.78
09PPR1282Y,MATUTINO,PARTICULAR,18,578.55,648.32
09PPR1286U,MATUTINO,PARTICULAR,18,585.55,518.31
09PPR1287T,MATUTINO,PARTICULAR,18,622.67,636.32
09PPR1288S,MATUTINO,PARTICULAR,24,638.97,611.97
09PPR1289R,MATUTINO,PARTICULAR,3,661.57,562.7
09PPR1290G,MATUTINO,PARTICULAR,25,715.19,671.57
09PPR1291F,MATUTINO,PARTICULAR,17,611.37,661.18
09PPR1292E,MATUTINO,PARTICULAR,18,639.96,632.4
09PPR1293D,MATUTINO,PARTICULAR,18,634.53,648.91
09PPR1295B,MATUTINO,PARTICULAR,18,596.25,615.35
09PPR1296A,MATUTINO,PARTICULAR,23,647.93,669.43
09PPR1297Z,MATUTINO,PARTICULAR,18,611.85,603.07
09PPR1298Z,MATUTINO,PARTICULAR,28,610.56,597.15
09PPR1299Y,MATUTINO,PARTICULAR,16,595.98,593.84
09PPR1300X,MATUTINO,PARTICULAR,15,678.8,635.06
09PPR1303U,MATUTINO,PARTICULAR,23,626.62,608.97
09PPR1305S,MATUTINO,PARTICULAR,16,734.54,699.35
09PPR1306R,MATUTINO,PARTICULAR,28,640.66,673.04
09PPR1309O,MATUTINO,PARTICULAR,21,744.78,573.65
09PPR1310D,MATUTINO,PARTICULAR,21,628.25,666.83
09PPR1311C,MATUTINO,PARTICULAR,22,608.13,621.6
09PPR1313A,MATUTINO,PARTICULAR,19,689.92,645.45
09PPR1314Z,MATUTINO,PARTICULAR,21,492.93,725.94
09PPR1315Z,MATUTINO,PARTICULAR,21,650.98,693.04
09PPR1317X,MATUTINO,PARTICULAR,21,597.98,555.54
09PPR1318W,MATUTINO,PARTICULAR,16,656.23,632.61
09PPR1319V,MATUTINO,PARTICULAR,16,555.71,674.03
09PPR1321J,MATUTINO,PARTICULAR,16,722.28,659.39
09PPR1322I,MATUTINO,PARTICULAR,16,658.91,614.95
09PPR1323H,MATUTINO,PARTICULAR,18,739.22,694.2
09PPR1324G,MATUTINO,PARTICULAR,16,586.61,629.75
09PPR1326E,MATUTINO,PARTICULAR,25,634.74,646.61
09PPR1327D,MATUTINO,PARTICULAR,25,689.1,711.43
09PPR1329B,MATUTINO,PARTICULAR,18,615.89,577.63
09PPR1330R,MATUTINO,PARTICULAR,18,599.64,606.16
09PPR1331Q,MATUTINO,PARTICULAR,3,676.75,663.87
09PPR1332P,MATUTINO,PARTICULAR,3,697.81,719.86
09PPR1333O,MATUTINO,PARTICULAR,28,460.78,555.46
09PPR1335M,MATUTINO,PARTICULAR,18,521.99,475.77
09PPR1337K,MATUTINO,PARTICULAR,18,578.44,583.14
09PPR1339I,MATUTINO,PARTICULAR,17,578.49,680.54
09PPR1340Y,MATUTINO,PARTICULAR,25,649.53,575.6
09PPR1341X,MATUTINO,PARTICULAR,22,590.82,564.48
09PPR1343V,MATUTINO,PARTICULAR,21,610.58,590.92
09PPR1345T,MATUTINO,PARTICULAR,27,542.03,645.64
09PPR1346S,MATUTINO,PARTICULAR,15,689,700.92
09PPR1348Q,MATUTINO,PARTICULAR,13,676.27,605.24
09PPR1350E,MATUTINO,PARTICULAR,22,663.58,516.26
09PPR1351D,MATUTINO,PARTICULAR,23,821.05,679.55
09PPR1352C,MATUTINO,PARTICULAR,18,627.23,682.45
09PPR1353B,VESPERTINO,PARTICULAR,15,622.83,597.45
09PPR1354A,MATUTINO,PARTICULAR,15,657.46,652.13
09PPR1355Z,MATUTINO,PARTICULAR,22,616.37,575.75
09PPR1356Z,MATUTINO,PARTICULAR,21,604.11,602.81
09PPR1357Y,MATUTINO,PARTICULAR,23,527.77,367.31
09PPR1358X,MATUTINO,PARTICULAR,18,708.12,595.99
09PPR1360L,MATUTINO,PARTICULAR,18,632.42,538.38
09PPR1361K,MATUTINO,PARTICULAR,21,596.49,637.95
09PPR1362J,MATUTINO,PARTICULAR,28,649.8,629.94
09PPR1363I,MATUTINO,PARTICULAR,16,605.19,608.91
09PPR1364H,MATUTINO,PARTICULAR,28,538.47,614.89
09PPR1365G,MATUTINO,PARTICULAR,24,579.86,668.5
09PPR1366F,MATUTINO,PARTICULAR,3,533.72,626.47
09PPR1367E,MATUTINO,PARTICULAR,23,549.06,636.29
09PPR1368D,MATUTINO,PARTICULAR,3,595.54,586.64
09PPR1369C,MATUTINO,PARTICULAR,18,670.16,591.52
09PPR1370S,MATUTINO,PARTICULAR,18,693.92,678.9
09PPR1371R,MATUTINO,PARTICULAR,16,626.47,642.94
09PPR1373P,MATUTINO,PARTICULAR,16,619.58,626.78
09PPR1374O,MATUTINO,PARTICULAR,25,700.01,602.12
09PPR1376M,MATUTINO,PARTICULAR,18,623.8,659.76
09PPR1377L,MATUTINO,PARTICULAR,16,639.74,593.07
09PPR1379J,MATUTINO,PARTICULAR,16,569.82,630.14
09PPR1380Z,MATUTINO,PARTICULAR,16,672.32,618.47
09PPR1381Y,MATUTINO,PARTICULAR,23,694.37,693.95
09PPR1382X,MATUTINO,PARTICULAR,21,691.32,634.28
09PPR1384V,MATUTINO,PARTICULAR,18,788.92,716.84
09PPR1385U,MATUTINO,PARTICULAR,16,591.22,566.14
09PPR1390F,MATUTINO,PARTICULAR,28,568.68,592.88
09PPR1391E,MATUTINO,PARTICULAR,16,628.05,541.91
09PPR1393C,MATUTINO,PARTICULAR,19,637.05,609.3
09PPR1394B,MATUTINO,PARTICULAR,25,612.18,637.82
09PPR1395A,MATUTINO,PARTICULAR,15,740.58,688.16
09PPR1396Z,MATUTINO,PARTICULAR,21,644.9,669.67
09PPR1397Z,MATUTINO,PARTICULAR,21,680.32,588.09
09PPR1398Y,MATUTINO,PARTICULAR,26,662.75,706.91
09PPR1399X,MATUTINO,PARTICULAR,3,762.42,636.97
09PPR1401V,MATUTINO,PARTICULAR,3,681.1,621.86
09PPR1402U,MATUTINO,PARTICULAR,3,719.12,599.53
09PPR1404S,MATUTINO,PARTICULAR,22,633.07,640.95
09PPR1405R,MATUTINO,PARTICULAR,23,601.37,525.7
09PPR1406Q,MATUTINO,PARTICULAR,23,646.65,613.4
09PPR1407P,MATUTINO,PARTICULAR,23,588.53,602.8
09PPR1408O,MATUTINO,PARTICULAR,24,608.33,570.72
09PPR1409N,MATUTINO,PARTICULAR,24,708.54,651.36
09PPR1410C,MATUTINO,PARTICULAR,28,721.58,724.77
09PPR1411B,MATUTINO,PARTICULAR,21,645.27,643.67
09PPR1412A,MATUTINO,PARTICULAR,16,526.43,567.96
09PPR1413Z,MATUTINO,PARTICULAR,26,555.34,624.48
09PPR1414Z,MATUTINO,PARTICULAR,27,706.23,681.32
09PPR1416X,MATUTINO,PARTICULAR,15,691.77,621.91
09PPR1418V,MATUTINO,PARTICULAR,24,761.19,695.45
09PPR1419U,MATUTINO,PARTICULAR,18,495.35,629.09
09PPR1421I,MATUTINO,PARTICULAR,18,632.6,608.28
09PPR1422H,MATUTINO,PARTICULAR,18,586.64,578.19
09PPR1423G,MATUTINO,PARTICULAR,18,646.83,619.71
09PPR1424F,MATUTINO,PARTICULAR,18,557.37,712.53
09PPR1425E,MATUTINO,PARTICULAR,19,658.31,682.78
09PPR1426D,MATUTINO,PARTICULAR,19,615.25,640.33
09PPR1427C,MATUTINO,PARTICULAR,18,633.48,536.31
09PPR1428B,MATUTINO,PARTICULAR,17,633.53,624.77
09PPR1431P,MATUTINO,PARTICULAR,13,620.58,614.3
09PPR1432O,MATUTINO,PARTICULAR,26,601.62,642.47
09PPR1433N,MATUTINO,PARTICULAR,28,650.86,609.53
09PPR1434M,MATUTINO,PARTICULAR,28,638.73,623.66
09PPR1435L,MATUTINO,PARTICULAR,16,640.23,629.01
09PPR1436K,MATUTINO,PARTICULAR,16,856.69,682.77
09PPR1438I,MATUTINO,PARTICULAR,25,552.47,537.58
09PPR1439H,MATUTINO,PARTICULAR,25,665.93,627.48
09PPR1440X,MATUTINO,PARTICULAR,21,571.84,572
09PPR1441W,MATUTINO,PARTICULAR,15,583.81,669.26
09PPR1442V,MATUTINO,PARTICULAR,17,705.51,647.71
09PPR1444T,MATUTINO,PARTICULAR,17,649.96,665.85
09PPR1446R,MATUTINO,PARTICULAR,3,708.28,710.94
09PPR1447Q,MATUTINO,PARTICULAR,24,703.3,616.8
09PPR1448P,MATUTINO,PARTICULAR,23,619.63,586.23
09PPR1449O,MATUTINO,PARTICULAR,24,661.92,646.65
09PPR1452B,MATUTINO,PARTICULAR,21,617.14,612.33
09PPR1453A,MATUTINO,PARTICULAR,21,712.16,674.62
09PPR1454Z,MATUTINO,PARTICULAR,21,640.73,674.97
09PPR1455Z,MATUTINO,PARTICULAR,22,729.47,644.91
09PPR1456Y,MATUTINO,PARTICULAR,24,658.43,669.99
09PPR1457X,MATUTINO,PARTICULAR,3,528.78,685.27
09PPR1458W,MATUTINO,PARTICULAR,3,735.12,719.69
09PPR1459V,MATUTINO,PARTICULAR,23,623.14,597.05
09PPR1462I,MATUTINO,PARTICULAR,28,592.92,618.85
09PPR1463H,MATUTINO,PARTICULAR,22,566.66,641.01
09PPR1465F,MATUTINO,PARTICULAR,3,665.81,559
09PPR1467D,MATUTINO,PARTICULAR,3,591.61,564.74
09PPR1468C,MATUTINO,PARTICULAR,13,684.83,676.33
09PPR1470R,MATUTINO,PARTICULAR,16,669.91,637.35
09PPR1471Q,MATUTINO,PARTICULAR,18,606.71,633.72
09PPR1474N,MATUTINO,PARTICULAR,18,612.55,552.35
09PPR1477K,MATUTINO,PARTICULAR,18,616.41,682.35
09PPR1478J,MATUTINO,PARTICULAR,18,676.71,677.38
09PPR1479I,MATUTINO,PARTICULAR,13,657.72,706.98
09PPR1480Y,MATUTINO,PARTICULAR,21,642.44,607
09PPR1482W,MATUTINO,PARTICULAR,3,616.17,628.21
09PPR1483V,MATUTINO,PARTICULAR,16,664.29,648.34
09PPR1484U,MATUTINO,PARTICULAR,18,644.62,680.71
09PPR1486S,MATUTINO,PARTICULAR,16,660.59,639.59
09PPR1487R,MATUTINO,PARTICULAR,16,638.86,652.55
09PPR1488Q,MATUTINO,PARTICULAR,20,702.03,629.39
09PPR1489P,MATUTINO,PARTICULAR,22,728.74,694.21
09PPR1490E,MATUTINO,PARTICULAR,22,574.04,640.48
09PPR1491D,MATUTINO,PARTICULAR,3,713.61,710
09PPR1492C,MATUTINO,PARTICULAR,23,649.28,661.02
09PPR1493B,MATUTINO,PARTICULAR,21,627.88,595.27
09PPR1494A,MATUTINO,PARTICULAR,22,619.03,643.92
09PPR1496Z,MATUTINO,PARTICULAR,16,869.56,761.22
09PPR1497Y,MATUTINO,PARTICULAR,23,602.18,615.11
09PPR1498X,MATUTINO,PARTICULAR,23,614.7,664.54
09PPR1500V,MATUTINO,PARTICULAR,26,542.42,641.79
09PPR1501U,MATUTINO,PARTICULAR,16,648.43,639.84
09PPR1502T,MATUTINO,PARTICULAR,16,564.1,567.34
09PPR1504R,MATUTINO,PARTICULAR,15,648.65,656.09
09PPR1505Q,MATUTINO,PARTICULAR,16,759.18,662.57
09PPR1509M,MATUTINO,PARTICULAR,20,788.8,569.25
09PPR1510B,MATUTINO,PARTICULAR,18,616.06,618.93
09PPR1511A,MATUTINO,PARTICULAR,16,688.13,692.68
09PPR1512Z,MATUTINO,PARTICULAR,16,688.17,565.16
09PPR1513Z,MATUTINO,PARTICULAR,26,615.13,547.79
09PPR1515X,MATUTINO,PARTICULAR,18,542.62,617.6
09PPR1516W,MATUTINO,PARTICULAR,18,623.49,588.84
09PPR1518U,MATUTINO,PARTICULAR,20,590.37,647.7
09PPR1519T,MATUTINO,PARTICULAR,13,736.91,698.65
09PPR1520I,MATUTINO,PARTICULAR,25,661.45,622.62
09PPR1523F,MATUTINO,PARTICULAR,25,764.34,740.14
09PPR1524E,MATUTINO,PARTICULAR,16,562.58,653.4
09PPR1525D,MATUTINO,PARTICULAR,21,586.11,648.23
09PPR1526C,MATUTINO,PARTICULAR,16,628.44,652.41
09PPR1528A,MATUTINO,PARTICULAR,18,638.03,668.41
09PPR1529Z,MATUTINO,PARTICULAR,18,616.02,623.21
09PPR1530P,MATUTINO,PARTICULAR,21,578.23,617.14
09PPR1531O,MATUTINO,PARTICULAR,21,668.79,651.89
09PPR1532N,MATUTINO,PARTICULAR,19,576.67,611.43
09PPR1533M,MATUTINO,PARTICULAR,22,636.46,755.07
09PPR1534L,MATUTINO,PARTICULAR,3,669.17,661.99
09PPR1535K,MATUTINO,PARTICULAR,23,676.91,637.9
09PPR1536J,MATUTINO,PARTICULAR,13,673.27,660.51
09PPR1537I,MATUTINO,PARTICULAR,27,575.94,559.28
